tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0600590042112,06059042112,G0600590042111,06059042111,0.0088545155,0.0052592572,0.0047292779,0.004368221,0.0045689683,0.0044030724,0.002815927,0.0126538902
G0600590042112,06059042112,G0600590042112,06059042112,0.9911454845,0.9947407428,0.9952707221,0.995631779,0.9954310317,0.9955969276,0.997184073,0.9873461098
G0600590042113,06059042113,G0600590042113,06059042113,1,1,1,1,1,1,1,1
G0600590042114,06059042114,G0600590042109,06059042109,0.0247656261,0,0,0,0,0,0,0
G0600590042114,06059042114,G0600590042113,06059042113,0.011681716,0.0048049946,0.0049556153,0.0047497517,0.0042237493,0.0045097575,0.0071871499,0
G0600590042114,06059042114,G0600590042114,06059042114,0.9635526579,0.9951950054,0.9950443847,0.9952502483,0.9957762507,0.9954902425,0.9928128501,1
G0600590042115,06059042115,G0600590042103,06059042103,1,1,1,1,1,1,1,1
G0600590042116,06059042116,G0600590042103,06059042103,0.9988876243,1,1,1,1,1,1,1
G0600590042116,06059042116,G0600590042113,06059042113,0.0011123757,0,0,0,0,0,0,0
G0600590042201,06059042201,G0600590042106,06059042106,0.0000349942,0,0,0,0,0,0,0
G0600590042201,06059042201,G0600590042201,06059042201,0.9992739841,1,1,1,1,1,1,1
G0600590042201,06059042201,G0600590042203,06059042203,0.0005537718,0,0,0,0,0,0,0
G0600590042201,06059042201,G0600590042206,06059042206,0.00013725,0,0,0,0,0,0,0
G0600590042203,06059042203,G0600590032023,06059032023,0.0185035783,0.0100724333,0.007849524,0.0046094603,0.0037482018,0.0049715374,0.0046676243,0
G0600590042203,06059042203,G0600590042203,06059042203,0.9747991174,0.9898558081,0.9920832598,0.9953817827,0.9962167763,0.9949682285,0.9953131654,0.9999005192
G0600590042203,06059042203,G0600590042205,06059042205,0.0052274555,0.0000537238,0.0000462741,0,0,0.0000182177,0,0
G0600590042203,06059042203,G0600590042312,06059042312,0.0014698488,0.0000180348,0.0000209421,0.000008757,0.0000350219,0.0000420163,0.0000192104,0.0000994808
G0600590042205,06059042205,G0600590042111,06059042111,0.0100194621,0,0,0,0,0,0,0
G0600590042205,06059042205,G0600590042203,06059042203,0.0069459032,0.0000475743,0.0000352303,0,0,0.0000255819,0,0
G0600590042205,06059042205,G0600590042205,06059042205,0.9830346347,0.9999524257,0.9999647697,1,1,0.9999744181,1,1
G0600590042206,06059042206,G0600590042206,06059042206,1,1,1,1,1,1,1,1
G0600590042305,06059042305,G0600590042305,06059042305,0.927220061,0.9950923403,0.9950637559,0.9945469713,0.9937436767,0.9951397403,0.9988560356,0.9795484467
G0600590042305,06059042305,G0600590042323,06059042323,0.0009525609,0.0002742572,0.0002841364,0.000324068,0.0002675197,0.0003212741,0.0002748349,0.000247208
G0600590042305,06059042305,G0600590042324,06059042324,0.0054313504,0.0046334025,0.0046521077,0.0051289607,0.0059888036,0.0045389857,0.0008691295,0.0202043454
G0600590042305,06059042305,G0600590042325,06059042325,0.0663960277,0,0,0,0,0,0,0
G0600590042307,06059042307,G0600590042307,06059042307,1,1,1,1,1,1,1,1
G0600590042311,06059042311,G0600590042311,06059042311,0.9857765932,0.990947192,0.992284264,0.9975845411,0.9972652689,0.9973890339,0.9967880086,1
G0600590042311,06059042311,G0600590042315,06059042315,0.0037729087,0.001435565,0.001655914,0.0002462372,0.0001858563,0.0001774451,0.0002182917,0
G0600590042311,06059042311,G0600590042337,06059042337,0.010450498,0.0076172431,0.0060598221,0.0021692217,0.0025488747,0.002433521,0.0029936998,0
G0600590042312,06059042312,G0600590032023,06059032023,0.0010780241,0,0,0,0,0,0,0
G0600590042312,06059042312,G0600590032061,06059032061,0.0013789928,0.0003821664,0.0003857095,0.0004331093,0.0003257459,0.0004366503,0.0006120651,0
G0600590042312,06059042312,G0600590042203,06059042203,0.0195102844,0.0000261759,0.0000352629,0.000012817,0.0000698885,0.0000700771,0.0000022641,0.0001468248
G0600590042312,06059042312,G0600590042312,06059042312,0.9780326988,0.9995916577,0.9995790276,0.9995540737,0.9996043656,0.9994932727,0.9993856707,0.9998531752
G0600590042313,06059042313,G0600590042201,06059042201,0.0000745198,0,0,0,0,0,0,0
G0600590042313,06059042313,G0600590042313,06059042313,0.9998769167,1,1,1,1,1,1,1
G0600590042313,06059042313,G0600590042323,06059042323,0.0000485635,0,0,0,0,0,0,0
G0600590042315,06059042315,G0600590042315,06059042315,0.9989759917,0.9974654446,0.9974145035,0.9974078838,0.9972265039,0.9971710734,0.9975022852,0.9965966283
G0600590042315,06059042315,G0600590042337,06059042337,0.0010240083,0.0025345554,0.0025854965,0.0025921162,0.0027734961,0.0028289266,0.0024977148,0.0034033717
G0600590042317,06059042317,G0600590042317,06059042317,0.9999548128,1,1,1,1,1,1,1
G0600590042317,06059042317,G0600590042324,06059042324,0.0000451872,0,0,0,0,0,0,0
G0600590042319,06059042319,G0600590042319,06059042319,1,1,1,1,1,1,1,1
G0600590042320,06059042320,G0600590042320,06059042320,1,1,1,1,1,1,1,1
G0600590042323,06059042323,G0600590042305,06059042305,0.000765342,0.0004848049,0.0004647849,0.0005282238,0.0004626176,0.0006219645,0.0005788147,0.0002360407
G0600590042323,06059042323,G0600590042323,06059042323,0.999234658,0.9995151951,0.9995352151,0.9994717762,0.9995373824,0.9993780355,0.9994211853,0.9997639593
G0600590042324,06059042324,G0600590042305,06059042305,0.0000397148,0,0,0,0,0,0,0
G0600590042324,06059042324,G0600590042324,06059042324,0.998543633,1,1,1,1,1,1,1
G0600590042324,06059042324,G0600590042325,06059042325,0.0014166522,0,0,0,0,0,0,0
G0600590042325,06059042325,G0600590042324,06059042324,0.0016506707,0.0025293348,0.0025786039,0.002666368,0.0026496647,0.0026142326,0.0030344275,0.0018433001
G0600590042325,06059042325,G0600590042325,06059042325,0.9635516403,0.9974706652,0.9974213961,0.997333632,0.9973503353,0.9973857674,0.9969655725,0.9981566999
G0600590042325,06059042325,G0600590042326,06059042326,0.0126207498,0,0,0,0,0,0,0
G0600590042325,06059042325,G0600590062633,06059062633,0.0221769392,0,0,0,0,0,0,0
G0600590042326,06059042326,G0600590042325,06059042325,0.0106357111,0,0,0,0,0,0,0
G0600590042326,06059042326,G0600590042326,06059042326,0.9893642889,1,1,1,1,1,1,1
G0600590042327,06059042327,G0600590042327,06059042327,0.9976433214,0.9992806008,0.9993959227,0.9990655025,0.9991483698,0.999163639,0.9990068213,1
G0600590042327,06059042327,G0600590042328,06059042328,0.0023566786,0.0007193992,0.0006040773,0.0009344975,0.0008516302,0.000836361,0.0009931787,0
G0600590042328,06059042328,G0600590042327,06059042327,0.0100687076,0.0037149695,0.0036579281,0.0030280221,0.0031150953,0.0035546923,0.0027682841,0.0083380718
G0600590042328,06059042328,G0600590042328,06059042328,0.9899312924,0.9962850305,0.9963420719,0.9969719779,0.9968849047,0.9964453077,0.9972317159,0.9916619282
G0600590042329,06059042329,G0600590042329,06059042329,1,1,1,1,1,1,1,1
G0600590042330,06059042330,G0600590042330,06059042330,1,1,1,1,1,1,1,1
G0600590042331,06059042331,G0600590042331,06059042331,0.9515772436,0.9992941088,0.9992584162,0.9992314836,0.9992325689,0.9992299734,0.9989285969,0.9996702455
G0600590042331,06059042331,G0600590042332,06059042332,0.0484227564,0.0007058912,0.0007415838,0.0007685164,0.0007674311,0.0007700266,0.0010714031,0.0003297545
G0600590042332,06059042332,G0600590042332,06059042332,0.9385967525,0.9783940937,0.9773628849,0.9835745722,0.9768490713,0.9776023034,0.9759973438,0.9801381082
G0600590042332,06059042332,G0600590042337,06059042337,0.0614032475,0.0216059063,0.0226371151,0.0164254278,0.0231509287,0.0223976966,0.0240026562,0.0198618918
G0600590042333,06059042333,G0600590042333,06059042333,1,1,1,1,1,1,1,1
G0600590042334,06059042334,G0600590042334,06059042334,1,1,1,1,1,1,1,1
G0600590042335,06059042335,G0600590042334,06059042334,0.0012195021,0,0,0,0,0,0,0
G0600590042335,06059042335,G0600590042335,06059042335,0.9987804979,1,1,1,1,1,1,1
G0600590042336,06059042336,G0600590042336,06059042336,1,1,1,1,1,1,1,1
G0600590042337,06059042337,G0600590042337,06059042337,1,1,1,1,1,1,1,1
G0600590042338,06059042338,G0600590042338,06059042338,1,1,1,1,1,1,1,1
G0600590042339,06059042339,G0600590042311,06059042311,0.0050458529,0.0015959902,0.0014954293,0.0014561249,0.0013990462,0.0013261645,0.0010172035,0.0018246418
G0600590042339,06059042339,G0600590042339,06059042339,0.9949541471,0.9984040098,0.9985045707,0.9985438751,0.9986009538,0.9986738355,0.9989827965,0.9981753582
G0600590042340,06059042340,G0600590042310,06059042310,1,1,1,1,1,1,1,1
G0600590042341,06059042341,G0600590042310,06059042310,1,1,1,1,1,1,1,1
G0600590052408,06059052408,G0600590052404,06059052404,0.0041773338,0,0,0,0,0,0,0
G0600590052408,06059052408,G0600590052408,06059052408,0.9957581036,1,1,1,1,1,1,1
G0600590052408,06059052408,G0600590052422,06059052422,0.0000645626,0,0,0,0,0,0,0
G0600590052410,06059052410,G0600590052410,06059052410,0.9877270427,1,1,1,1,1,1,1
G0600590052410,06059052410,G0600590062621,06059062621,0.0060646717,0,0,0,0,0,0,0
G0600590052410,06059052410,G0600590062622,06059062622,0.0062082855,0,0,0,0,0,0,0
G0600590052411,06059052411,G0600590052411,06059052411,0.9785179277,1,1,1,1,1,1,1
G0600590052411,06059052411,G0600590062622,06059062622,0.0214820723,0,0,0,0,0,0,0
G0600590052415,06059052415,G0600590052415,06059052415,1,1,1,1,1,1,1,1
G0600590052416,06059052416,G0600590052416,06059052416,1,1,1,1,1,1,1,1
G0600590052417,06059052417,G0600590052417,06059052417,0.9989380611,1,1,1,1,1,1,1
G0600590052417,06059052417,G0600590052418,06059052418,0.0010619389,0,0,0,0,0,0,0
G0600590052419,06059052419,G0600590052419,06059052419,0.9601910729,1,1,1,1,1,1,1
G0600590052419,06059052419,G0600590052420,06059052420,0.0398089271,0,0,0,0,0,0,0
G0600590052421,06059052421,G0600590052421,06059052421,1,1,1,1,1,1,1,1
G0600590052422,06059052422,G0600590052404,06059052404,0.0049921276,0.0115953757,0.0103447766,0.0127705118,0.010975614,0.0108226611,0.0166577127,0.0003795973
G0600590052422,06059052422,G0600590052422,06059052422,0.9939640869,0.9880884758,0.989305417,0.9868964617,0.9886611331,0.9888271156,0.9829184274,0.9993701703
G0600590052422,06059052422,G0600590052425,06059052425,0.0010437855,0.0003161485,0.0003498065,0.0003330264,0.0003632529,0.0003502233,0.0004238599,0.0002502325
G0600590052423,06059052423,G0600590052423,06059052423,1,1,1,1,1,1,1,1
G0600590052424,06059052424,G0600590052415,06059052415,0.0049164018,0.0006633926,0.0006749529,0.0006326867,0.0007900352,0.0007963088,0.0006838649,0.0009703836
G0600590052424,06059052424,G0600590052424,06059052424,0.9950835982,0.9993366074,0.9993250471,0.9993673133,0.9992099648,0.9992036912,0.9993161351,0.9990296164
G0600590052425,06059052425,G0600590052422,06059052422,0.0005166779,0,0,0,0,0,0,0
G0600590052425,06059052425,G0600590052425,06059052425,0.9994833221,1,1,1,1,1,1,1
G0600590052427,06059052427,G0600590052427,06059052427,1,1,1,1,1,1,1,1
G0600590052428,06059052428,G0600590052428,06059052428,1,1,1,1,1,1,1,1
G0600590052429,06059052429,G0600590052426,06059052426,1,1,1,1,1,1,1,1
G0600590052430,06059052430,G0600590052426,06059052426,1,1,1,1,1,1,1,1
G0600590052431,06059052431,G0600590052418,06059052418,1,1,1,1,1,1,1,1
G0600590052432,06059052432,G0600590052418,06059052418,1,1,1,1,1,1,1,1
G0600590052433,06059052433,G0600590052418,06059052418,1,1,1,1,1,1,1,1
G0600590052434,06059052434,G0600590052420,06059052420,1,1,1,1,1,1,1,1
G0600590052435,06059052435,G0600590052420,06059052420,1,1,1,1,1,1,1,1
G0600590052436,06059052436,G0600590052420,06059052420,1,1,1,1,1,1,1,1
G0600590052437,06059052437,G0600590052419,06059052419,0.001755991,0,0,0,0,0,0,0
G0600590052437,06059052437,G0600590052420,06059052420,0.998244009,1,1,1,1,1,1,1
G0600590052438,06059052438,G0600590052404,06059052404,0.9653400245,0.6916323904,0.6681736637,0.6641006174,0.6263722853,0.6941808617,0.7585286901,0.4476283708
G0600590052438,06059052438,G0600590052422,06059052422,0.0067077442,0,0,0,0,0,0,0
G0600590052438,06059052438,G0600590052426,06059052426,0.0279522313,0.3083676096,0.3318263363,0.3358993826,0.3736277147,0.3058191383,0.2414713099,0.5523716292
G0600590052439,06059052439,G0600590052404,06059052404,1,1,1,1,1,1,1,1
G0600590052502,06059052502,G0600590052502,06059052502,1,1,1,1,1,1,1,1
G0600590052505,06059052505,G0600590052505,06059052505,1,1,1,1,1,1,1,1
G0600590052506,06059052506,G0600590052506,06059052506,1,1,1,1,1,1,1,1
G0600590052511,06059052511,G0600590052511,06059052511,1,1,1,1,1,1,1,1
G0600590052513,06059052513,G0600590052513,06059052513,1,1,1,1,1,1,1,1
G0600590052514,06059052514,G0600590052514,06059052514,1,1,1,1,1,1,1,1
G0600590052518,06059052518,G0600590052518,06059052518,0.999599984,1,1,1,1,1,1,1
G0600590052518,06059052518,G0600590062621,06059062621,0.000400016,0,0,0,0,0,0,0
G0600590052519,06059052519,G0600590052519,06059052519,1,1,1,1,1,1,1,1
G0600590052520,06059052520,G0600590052520,06059052520,1,1,1,1,1,1,1,1
G0600590052521,06059052521,G0600590052521,06059052521,1,1,1,1,1,1,1,1
G0600590052521,06059052521,G0600590075515,06059075515,0,0,0,0,0,0,0,0
G0600590052522,06059052522,G0600590052522,06059052522,1,1,1,1,1,1,1,1
G0600590052523,06059052523,G0600590052523,06059052523,0.9999899177,1,1,1,1,1,1,1
G0600590052523,06059052523,G0600590075515,06059075515,0.0000100823,0,0,0,0,0,0,0
G0600590052524,06059052524,G0600590052524,06059052524,0.9881789791,1,1,1,1,1,1,1
G0600590052524,06059052524,G0600590052525,06059052525,0.0118210209,0,0,0,0,0,0,0
G0600590052526,06059052526,G0600590052526,06059052526,1,1,1,1,1,1,1,1
G0600590052527,06059052527,G0600590052502,06059052502,0.0037533384,0,0,0,0,0,0,0
G0600590052527,06059052527,G0600590052527,06059052527,0.9962466616,1,1,1,1,1,1,1
G0600590052528,06059052528,G0600590052528,06059052528,1,1,1,1,1,1,1,1
G0600590052529,06059052529,G0600590052515,06059052515,1,1,1,1,1,1,1,1
G0600590052530,06059052530,G0600590052515,06059052515,0.945359021,1,1,1,1,1,1,1
G0600590052530,06059052530,G0600590075515,06059075515,0.054640979,0,0,0,0,0,0,0
G0600590052531,06059052531,G0600590052517,06059052517,1,1,1,1,1,1,1,1
G0600590052532,06059052532,G0600590052517,06059052517,1,1,1,1,1,1,1,1
G0600590052533,06059052533,G0600590052525,06059052525,1,1,1,1,1,1,1,1
G0600590052534,06059052534,G0600590052525,06059052525,1,1,1,1,1,1,1,1
G0600590052535,06059052535,G0600590052525,06059052525,0.9978651945,1,1,1,1,1,1,1
G0600590052535,06059052535,G0600590052527,06059052527,0.0021348055,0,0,0,0,0,0,0
G0600590062605,06059062605,G0600590062605,06059062605,1,1,1,1,1,1,1,1
G0600590062610,06059062610,G0600590062610,06059062610,0.9987541526,1,1,1,1,1,1,1
G0600590062610,06059062610,G0600590062611,06059062611,0,0,0,0,0,0,0,0
G0600590062610,06059062610,G0600590063007,06059063007,0.0012458474,0,0,0,0,0,0,0
G0600590062611,06059062611,G0600590062610,06059062610,0,0,0,0,0,0,0,0
G0600590062611,06059062611,G0600590062611,06059062611,1,1,1,1,1,1,1,1
G0600590062614,06059062614,G0600590062610,06059062610,0,0,0,0,0,0,0,0
G0600590062614,06059062614,G0600590062611,06059062611,0.0001398577,0,0,0,0,0,0,0
G0600590062614,06059062614,G0600590062614,06059062614,0.9998601423,1,1,1,1,1,1,1
G0600590062619,06059062619,G0600590062619,06059062619,0.9883658097,0.9965082038,0.9967205371,0.9963626643,0.9967335418,0.9971276971,0.9958402593,0.998705505
G0600590062619,06059062619,G0600590062620,06059062620,0.0116341903,0.0034917962,0.0032794629,0.0036373357,0.0032664582,0.0028723029,0.0041597407,0.001294495
G0600590062620,06059062620,G0600590062620,06059062620,0.9964718008,1,1,1,1,1,1,1
G0600590062620,06059062620,G0600590062632,06059062632,0.0035281992,0,0,0,0,0,0,0
G0600590062622,06059062622,G0600590062622,06059062622,1,1,1,1,1,1,1,1
G0600590062625,06059062625,G0600590062625,06059062625,1,1,1,1,1,1,1,1
G0600590062626,06059062626,G0600590062626,06059062626,1,1,1,1,1,1,1,1
G0600590062627,06059062627,G0600590062626,06059062626,0.0024104626,0,0,0,0,0,0,0
G0600590062627,06059062627,G0600590062627,06059062627,0.9975895374,1,1,1,1,1,1,1
G0600590062628,06059062628,G0600590062628,06059062628,1,1,1,1,1,1,1,1
G0600590062629,06059062629,G0600590062629,06059062629,1,1,1,1,1,1,1,1
G0600590062630,06059062630,G0600590062630,06059062630,1,1,1,1,1,1,1,1
G0600590062631,06059062631,G0600590062631,06059062631,1,1,1,1,1,1,1,1
G0600590062632,06059062632,G0600590062632,06059062632,0.9969930604,1,1,1,1,1,1,1
G0600590062632,06059062632,G0600590062633,06059062633,0.0030069396,0,0,0,0,0,0,0
G0600590062633,06059062633,G0600590042319,06059042319,0.0058212002,0,0,0,0,0,0,0
G0600590062633,06059062633,G0600590062632,06059062632,0.0165906278,0,0,0,0,0,0,0
G0600590062633,06059062633,G0600590062633,06059062633,0.977588172,1,1,1,1,1,1,1
G0600590062634,06059062634,G0600590062634,06059062634,1,1,1,1,1,1,1,1
G0600590062635,06059062635,G0600590062635,06059062635,1,1,1,1,1,1,1,1
G0600590062636,06059062636,G0600590062636,06059062636,1,1,1,1,1,1,1,1
G0600590062637,06059062637,G0600590062637,06059062637,1,1,1,1,1,1,1,1
G0600590062638,06059062638,G0600590062638,06059062638,1,1,1,1,1,1,1,1
G0600590062639,06059062639,G0600590062639,06059062639,1,1,1,1,1,1,1,1
G0600590062640,06059062640,G0600590062640,06059062640,1,1,1,1,1,1,1,1
G0600590062641,06059062641,G0600590062635,06059062635,0.0077914387,0.0064502211,0.0081652388,0.0079882587,0.011905779,0.0123183127,0.0130025934,0.0097261223
G0600590062641,06059062641,G0600590062641,06059062641,0.9922085613,0.9935497789,0.9918347612,0.9920117413,0.988094221,0.9876816873,0.9869974066,0.9902738777
G0600590062642,06059062642,G0600590062642,06059062642,1,1,1,1,1,1,1,1
G0600590062643,06059062643,G0600590062604,06059062604,0.0000333707,0,0,0,0,0,0,0
G0600590062643,06059062643,G0600590062643,06059062643,0.9999666293,1,1,1,1,1,1,1
G0600590062645,06059062645,G0600590062644,06059062644,0.0028918866,0,0,0,0,0,0,0
G0600590062645,06059062645,G0600590062645,06059062645,0.9971081134,1,1,1,1,1,1,1
G0600590062646,06059062646,G0600590062646,06059062646,1,1,1,1,1,1,1,1
G0600590062647,06059062647,G0600590062646,06059062646,0.0072138736,0,0,0,0,0,0,0
G0600590062647,06059062647,G0600590062647,06059062647,0.9927861264,1,1,1,1,1,1,1
G0600590062648,06059062648,G0600590062621,06059062621,0.0000903326,0,0,0,0,0,0,0
G0600590062648,06059062648,G0600590062635,06059062635,0.0109748051,0,0,0,0,0,0,0
G0600590062648,06059062648,G0600590062648,06059062648,0.9889348622,1,1,1,1,1,1,1
G0600590062649,06059062649,G0600590062604,06059062604,0.0077897014,0,0,0,0,0,0,0
G0600590062649,06059062649,G0600590062621,06059062621,0.0184734122,0,0,0,0,0,0,0
G0600590062649,06059062649,G0600590062634,06059062634,0.0004240177,0,0,0,0,0,0,0
G0600590062649,06059062649,G0600590062635,06059062635,0.0012927225,0,0,0,0,0,0,0
G0600590062649,06059062649,G0600590062649,06059062649,0.9720201462,1,1,1,1,1,1,1
G0600590062650,06059062650,G0600590062612,06059062612,1,1,1,1,1,1,1,1
G0600590062651,06059062651,G0600590062612,06059062612,1,1,1,1,1,1,1,1
G0600590062652,06059062652,G0600590062604,06059062604,0.0460471995,0,0,0,0,0,0,0
G0600590062652,06059062652,G0600590062621,06059062621,0.9349357142,1,1,1,1,1,1,1
G0600590062652,06059062652,G0600590062649,06059062649,0.0190170862,0,0,0,0,0,0,0
G0600590062653,06059062653,G0600590052518,06059052518,0.000812545,0,0,0,0,0,0,0
G0600590062653,06059062653,G0600590062621,06059062621,0.999187455,1,1,1,1,1,1,1
G0600590062654,06059062654,G0600590062604,06059062604,0.9880579036,1,1,1,1,1,1,1
G0600590062654,06059062654,G0600590062621,06059062621,0.0119420964,0,0,0,0,0,0,0
G0600590062655,06059062655,G0600590062604,06059062604,0.9968475812,1,1,1,1,1,1,1
