tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0400190980300,04019980300,G0400190004118,04019004118,0.0039124838,0,0,0.0038889441,0.0038889441,0.0038889441,0.0038889441,0.0011111269
G0400190980400,04019980400,G0400190002501,04019002501,1,1,1,1,1,1,1,1
G0400210000201,04021000201,G0400210000201,04021000201,1,1,1,1,1,1,1,1
G0400210000204,04021000204,G0400210000204,04021000204,0.9998400935,0.9999910308,0.9999912143,0.9999911308,0.9999926751,0.9999930446,0.9999918636,1
G0400210000204,04021000204,G0400210000207,04021000207,0.0001599065,0.0000089692,0.0000087857,0.0000088692,0.0000073249,0.0000069554,0.0000081364,0
G0400210000206,04021000206,G0400210000206,04021000206,1,1,1,1,1,1,1,1
G0400210000208,04021000208,G0400210000208,04021000208,1,1,1,1,1,1,1,1
G0400210000211,04021000211,G0400210000211,04021000211,0.999944245,1,1,1,1,1,1,1
G0400210000211,04021000211,G0400210000212,04021000212,0.000055755,0,0,0,0,0,0,0
G0400210000212,04021000212,G0400210000208,04021000208,0.0001811429,0,0,0,0,0,0,0
G0400210000212,04021000212,G0400210000212,04021000212,0.9998188571,1,1,1,1,1,1,1
G0400210000215,04021000215,G0400210000215,04021000215,0.9981451583,1,1,1,1,1,1,1
G0400210000215,04021000215,G0400210941200,04021941200,0.0018548417,0,0,0,0,0,0,0
G0400210000216,04021000216,G0400210000207,04021000207,1,1,1,1,1,1,1,1
G0400210000217,04021000217,G0400210000207,04021000207,1,1,1,1,1,1,1,1
G0400210000218,04021000218,G0400210000205,04021000205,1,1,1,1,1,1,1,1
G0400210000219,04021000219,G0400210000205,04021000205,1,1,1,1,1,1,1,1
G0400210000220,04021000220,G0400210000205,04021000205,1,1,1,1,1,1,1,1
G0400210000221,04021000221,G0400210000214,04021000214,1,1,1,1,1,1,1,1
G0400210000222,04021000222,G0400210000214,04021000214,1,1,1,1,1,1,1,1
G0400210000223,04021000223,G0400210000209,04021000209,1,1,1,1,1,1,1,1
G0400210000224,04021000224,G0400210000209,04021000209,1,1,1,1,1,1,1,1
G0400210000225,04021000225,G0400210000210,04021000210,1,1,1,1,1,1,1,1
G0400210000226,04021000226,G0400210000210,04021000210,1,1,1,1,1,1,1,1
G0400210000227,04021000227,G0400210000213,04021000213,1,1,1,1,1,1,1,1
G0400210000228,04021000228,G0400210000213,04021000213,1,1,1,1,1,1,1,1
G0400210000229,04021000229,G0400210000213,04021000213,0.9444936318,1,1,1,1,1,1,1
G0400210000229,04021000229,G0400210941200,04021941200,0.0555063682,0,0,0,0,0,0,0
G0400210000307,04021000307,G0400130010102,04013010102,0.0000466678,0.0000000851,0.0000000672,0.0000000157,0.0000001165,0.000000108,0.0000001316,0
G0400210000307,04021000307,G0400210000307,04021000307,0.9999533322,0.9999999149,0.9999999328,0.9999999843,0.9999998835,0.999999892,0.9999998684,1
G0400210000309,04021000309,G0400210000309,04021000309,1,1,1,1,1,1,1,1
G0400210000310,04021000310,G0400210000310,04021000310,1,1,1,1,1,1,1,1
G0400210000311,04021000311,G0400210000311,04021000311,1,1,1,1,1,1,1,1
G0400210000312,04021000312,G0400210000312,04021000312,1,1,1,1,1,1,1,1
G0400210000313,04021000313,G0400210000313,04021000313,1,1,1,1,1,1,1,1
G0400210000315,04021000315,G0400210000315,04021000315,1,1,1,1,1,1,1,1
G0400210000316,04021000316,G0400210000316,04021000316,1,1,1,1,1,1,1,1
G0400210000317,04021000317,G0400210000317,04021000317,1,1,1,1,1,1,1,1
G0400210000319,04021000319,G0400130422616,04013422616,0.0000429084,0,0,0,0,0,0,0
G0400210000319,04021000319,G0400210000319,04021000319,0.9999570916,1,1,1,1,1,1,1
G0400210000320,04021000320,G0400210000308,04021000308,1,1,1,1,1,1,1,1
G0400210000321,04021000321,G0400210000308,04021000308,1,1,1,1,1,1,1,1
G0400210000322,04021000322,G0400210000314,04021000314,1,1,1,1,1,1,1,1
G0400210000323,04021000323,G0400210000314,04021000314,1,1,1,1,1,1,1,1
G0400210000324,04021000324,G0400210000318,04021000318,1,1,1,1,1,1,1,1
G0400210000325,04021000325,G0400210000318,04021000318,1,1,1,1,1,1,1,1
G0400210000400,04021000400,G0400210000400,04021000400,1,1,1,1,1,1,1,1
G0400210000603,04021000603,G0400210000603,04021000603,0.9998977642,1,1,1,1,1,1,1
G0400210000603,04021000603,G0400210000802,04021000802,0.0001022358,0,0,0,0,0,0,0
G0400210000604,04021000604,G0400210000604,04021000604,0.9995879183,1,1,1,1,1,1,1
G0400210000604,04021000604,G0400210002200,04021002200,0.0004120817,0,0,0,0,0,0,0
G0400210000700,04021000700,G0400210000700,04021000700,1,1,1,1,1,1,1,1
G0400210000802,04021000802,G0400190004638,04019004638,0.0000721823,0.0000000065,0.0000000056,0.0000000137,0.000000013,0.000000011,0.0000000133,0.0000000103
G0400210000802,04021000802,G0400210000802,04021000802,0.9999223864,0.9999999935,0.9999999944,0.9999999863,0.999999987,0.999999989,0.9999999867,0.9999999897
G0400210000802,04021000802,G0400210001200,04021001200,0.0000054312,0,0,0,0,0,0,0
G0400210000804,04021000804,G0400210000801,04021000801,1,1,1,1,1,1,1,1
G0400210000805,04021000805,G0400210000801,04021000801,1,1,1,1,1,1,1,1
G0400210000806,04021000806,G0400210000801,04021000801,1,1,1,1,1,1,1,1
G0400210000807,04021000807,G0400210000803,04021000803,1,1,1,1,1,1,1,1
G0400210000808,04021000808,G0400210000803,04021000803,1,1,1,1,1,1,1,1
G0400210000902,04021000902,G0400210000803,04021000803,0,0,0,0,0,0,0,0
G0400210000902,04021000902,G0400210000902,04021000902,1,1,1,1,1,1,1,1
G0400210000903,04021000903,G0400210000803,04021000803,0.2019107374,0.3031784841,0.3047019053,0.5,0.5,0.5,0.5,0.303238619
G0400210000903,04021000903,G0400210000901,04021000901,0.7980892626,0.6968215159,0.6952980947,0.5,0.5,0.5,0.5,0.696761381
G0400210000904,04021000904,G0400210000803,04021000803,0.0000861447,0,0,0,0,0,0,0
G0400210000904,04021000904,G0400210000901,04021000901,0.9999138553,1,1,1,1,1,1,1
G0400210001000,04021001000,G0400210001000,04021001000,0.9988083354,1,1,1,1,1,1,1
G0400210001000,04021001000,G0400210001100,04021001100,0.0011916646,0,0,0,0,0,0,0
G0400210001100,04021001100,G0400210001100,04021001100,0.9999921498,1,1,1,1,1,1,1
G0400210001100,04021001100,G0400210941200,04021941200,0.0000078502,0,0,0,0,0,0,0
G0400210001200,04021001200,G0400210001100,04021001100,0.0000083461,0.0000088535,0.0000094066,0,0,0.0000030881,0,0
G0400210001200,04021001200,G0400210001200,04021001200,0.9991259029,0.9999911465,0.9999905934,1,1,0.9999969119,1,1
G0400210001200,04021001200,G0400210941200,04021941200,0.0008657509,0,0,0,0,0,0,0
G0400210001303,04021001303,G0400210001303,04021001303,1,1,1,1,1,1,1,1
G0400210001305,04021001305,G0400210001305,04021001305,1,1,1,1,1,1,1,1
G0400210001306,04021001306,G0400210001306,04021001306,1,1,1,1,1,1,1,1
G0400210001307,04021001307,G0400210001301,04021001301,1,1,1,1,1,1,1,1
G0400210001308,04021001308,G0400210001301,04021001301,1,1,1,1,1,1,1,1
G0400210001309,04021001309,G0400210001304,04021001304,1,1,1,1,1,1,1,1
G0400210001310,04021001310,G0400210001304,04021001304,1,1,1,1,1,1,1,1
G0400210001403,04021001403,G0400210001403,04021001403,1,1,1,1,1,1,1,1
G0400210001404,04021001404,G0400210001404,04021001404,1,1,1,1,1,1,1,1
G0400210001405,04021001405,G0400210001304,04021001304,0.0042222953,0,0,0,0,0,0,0
G0400210001405,04021001405,G0400210001405,04021001405,0.9957777047,1,1,1,1,1,1,1
G0400210001406,04021001406,G0400210001406,04021001406,0.9560973065,0.9501436192,0.954954955,0.9618874773,0.9651506202,0.9664893617,0.959778086,0.9691358025
G0400210001406,04021001406,G0400210001500,04021001500,0.0439026935,0.0498563808,0.045045045,0.0381125227,0.0348493798,0.0335106383,0.040221914,0.0308641975
G0400210001407,04021001407,G0400210001406,04021001406,0.0000535682,0,0,0,0,0,0,0
G0400210001407,04021001407,G0400210001407,04021001407,0.9999464318,1,1,1,1,1,1,1
G0400210001408,04021001408,G0400210001408,04021001408,1,1,1,1,1,1,1,1
G0400210001500,04021001500,G0400210001500,04021001500,1,1,1,1,1,1,1,1
G0400210001600,04021001600,G0400210001304,04021001304,0.00003119,0,0,0,0,0,0,0
G0400210001600,04021001600,G0400210001600,04021001600,0.9999122394,0.9975804951,0.9978005865,1,1,0.9995612111,1,1
G0400210001600,04021001600,G0400210941300,04021941300,0.0000565706,0.0024195049,0.0021994135,0,0,0.0004387889,0,0
G0400210001701,04021001701,G0400130723304,04013723304,0.0000248614,0,0,0,0,0,0,0
G0400210001701,04021001701,G0400210001701,04021001701,0.9999751386,1,1,1,1,1,1,1
G0400210001704,04021001704,G0400210001704,04021001704,1,1,1,1,1,1,1,1
G0400210001705,04021001705,G0400210001705,04021001705,1,1,1,1,1,1,1,1
G0400210001706,04021001706,G0400210001706,04021001706,1,1,1,1,1,1,1,1
G0400210001707,04021001707,G0400210001707,04021001707,1,1,1,1,1,1,1,1
G0400210001709,04021001709,G0400210001709,04021001709,0.9908347484,0.9999131676,0.9999225799,0.9999764978,0.9999810247,0.9999821964,1,0.9998484408
G0400210001709,04021001709,G0400210941300,04021941300,0.0091652516,0.0000868324,0.0000774201,0.0000235022,0.0000189753,0.0000178036,0,0.0001515592
G0400210001712,04021001712,G0400210001710,04021001710,0.9926971713,1,1,1,1,1,1,1
G0400210001712,04021001712,G0400210941300,04021941300,0.0073028287,0,0,0,0,0,0,0
G0400210001713,04021001713,G0400210001711,04021001711,1,1,1,1,1,1,1,1
G0400210001714,04021001714,G0400210001708,04021001708,0.0013162308,0,0,0,0,0,0,0
G0400210001714,04021001714,G0400210001710,04021001710,0.2562753108,0.4691625189,0.463128664,0.4583706356,0.4620123203,0.4583866837,0.4526717557,0.5430463576
G0400210001714,04021001714,G0400210001711,04021001711,0.7403669108,0.5308374811,0.536871336,0.5416293644,0.5379876797,0.5416133163,0.5473282443,0.4569536424
G0400210001714,04021001714,G0400210941300,04021941300,0.0015214107,0,0,0,0,0,0,0
G0400210001714,04021001714,G0400210941400,04021941400,0.0005201369,0,0,0,0,0,0,0
G0400210001715,04021001715,G0400210001702,04021001702,0.8376343032,0.5780431594,0.5681618294,0.5741507871,0.531147541,0.5388263189,0.5436573311,0.4823151125
G0400210001715,04021001715,G0400210001703,04021001703,0.1611276405,0.4219568406,0.4318381706,0.4258492129,0.468852459,0.4611736811,0.4563426689,0.5176848875
G0400210001715,04021001715,G0400210941300,04021941300,0.0012312534,0,0,0,0,0,0,0
G0400210001715,04021001715,G0400210941400,04021941400,0.0000068029,0,0,0,0,0,0,0
G0400210001716,04021001716,G0400210001708,04021001708,1,1,1,1,1,1,1,1
G0400210001717,04021001717,G0400210001708,04021001708,1,1,1,1,1,1,1,1
G0400210001900,04021001900,G0400210000802,04021000802,0.0000008224,0,0,0,0,0,0,0
G0400210001900,04021001900,G0400210001407,04021001407,0.0000016183,0,0,0,0,0,0,0
G0400210001900,04021001900,G0400210001900,04021001900,0.9999781314,1,1,1,1,1,1,1
G0400210001900,04021001900,G0400210002102,04021002102,0.000019428,0,0,0,0,0,0,0
G0400210002001,04021002001,G0400210002001,04021002001,1,1,1,1,1,1,1,1
G0400210002004,04021002004,G0400210002002,04021002002,0.4463667826,0.055640633,0.0525525526,0.0535506403,0.0447882736,0.0448275862,0.0468227425,0.0428571429
G0400210002004,04021002004,G0400210002003,04021002003,0.5536332174,0.944359367,0.9474474474,0.9464493597,0.9552117264,0.9551724138,0.9531772575,0.9571428571
G0400210002005,04021002005,G0400210002002,04021002002,1,1,1,1,1,1,1,1
G0400210002104,04021002104,G0400210002101,04021002101,1,1,1,1,1,1,1,1
G0400210002105,04021002105,G0400210002101,04021002101,0.6823851263,0.6417520969,0.6303387334,0.6231086657,0.6193265007,0.6460176991,0.6006802721,0.6666666667
G0400210002105,04021002105,G0400210002103,04021002103,0.3176148737,0.3582479031,0.3696612666,0.3768913343,0.3806734993,0.3539823009,0.3993197279,0.3333333333
G0400210002106,04021002106,G0400210001900,04021001900,0.0000007512,0,0,0,0,0,0,0
G0400210002106,04021002106,G0400210002102,04021002102,0.5013806658,0.8195777351,0.8227513228,0.8047808765,0.776203966,0.8141962422,0.7843866171,0.75
G0400210002106,04021002106,G0400210002103,04021002103,0.4986185831,0.1804222649,0.1772486772,0.1952191235,0.223796034,0.1858037578,0.2156133829,0.25
G0400210002107,04021002107,G0400190004425,04019004425,0.0000110487,0,0,0,0,0,0,0
G0400210002107,04021002107,G0400210002103,04021002103,0.9999889513,1,1,1,1,1,1,1
G0400210002200,04021002200,G0400210002200,04021002200,0.9999522944,1,1,1,1,1,1,1
G0400210002200,04021002200,G0400210002400,04021002400,0.0000477056,0,0,0,0,0,0,0
G0400210002300,04021002300,G0400210000801,04021000801,0.0000026972,0,0,0,0,0,0,0
G0400210002300,04021002300,G0400210002300,04021002300,0.9999973028,1,1,1,1,1,1,1
G0400210002400,04021002400,G0400210002400,04021002400,1,1,1,1,1,1,1,1
G0400210941200,04021941200,G0400210000215,04021000215,0.0000046795,0.0000015649,0.000001501,0.0000012872,0.0000010715,0.000001046,0.0000014328,0
G0400210941200,04021941200,G0400210001200,04021001200,0.0000041125,0,0,0,0,0,0,0
G0400210941200,04021941200,G0400210941200,04021941200,0.999991208,0.9999984351,0.999998499,0.9999987128,0.9999989285,0.999998954,0.9999985672,1
G0400210941300,04021941300,G0400130723304,04013723304,0.0001414077,0,0,0,0,0,0,0
G0400210941300,04021941300,G0400210001304,04021001304,0.0000019515,0,0,0,0,0,0,0
G0400210941300,04021941300,G0400210001600,04021001600,0.0001912066,0,0,0,0,0,0,0
G0400210941300,04021941300,G0400210941300,04021941300,0.9996654343,1,1,1,1,1,1,1
G0400210941401,04021941401,G0400210001701,04021001701,0.0020680313,0,0,0,0,0,0,0
G0400210941401,04021941401,G0400210001702,04021001702,0.0025337359,0,0,0,0,0,0,0
G0400210941401,04021941401,G0400210001704,04021001704,0.0002813566,0,0,0,0,0,0,0
G0400210941401,04021941401,G0400210941400,04021941400,0.9951168762,1,1,1,1,1,1,1
G0400210941402,04021941402,G0400190940600,04019940600,0.0000098805,0,0,0,0,0,0,0
G0400210941402,04021941402,G0400210941400,04021941400,0.9999901195,1,1,1,1,1,1,1
G0400230966000,04023966000,G0400230966000,04023966000,0.9999967559,1,1,1,1,1,1,1
G0400230966000,04023966000,G0400230966104,04023966104,0.0000032441,0,0,0,0,0,0,0
G0400230966101,04023966101,G0400230966101,04023966101,0.9999954138,0.999999954,0.9999999476,0.9999999199,0.9999999305,0.9999999431,0.9999999277,0.9999999486
G0400230966101,04023966101,G0400230966104,04023966104,0.0000003645,0.000000046,0.0000000524,0.0000000801,0.0000000695,0.0000000569,0.0000000723,0.0000000514
G0400230966101,04023966101,G0400230966105,04023966105,0.0000042216,0,0,0,0,0,0,0
G0400230966103,04023966103,G0400230966103,04023966103,0.997845186,1,1,1,1,1,1,1
G0400230966103,04023966103,G0400230966200,04023966200,0.0021014294,0,0,0,0,0,0,0
G0400230966103,04023966103,G0400230966301,04023966301,0.0000533846,0,0,0,0,0,0,0
G0400230966106,04023966106,G0400230966101,04023966101,0.0001628235,0,0,0,0,0,0,0
G0400230966106,04023966106,G0400230966105,04023966105,0.9989375528,1,1,1,1,1,1,1
G0400230966106,04023966106,G0400230966200,04023966200,0.0008996237,0,0,0,0,0,0,0
G0400230966107,04023966107,G0400230966105,04023966105,1,1,1,1,1,1,1,1
G0400230966108,04023966108,G0400230966105,04023966105,1,1,1,1,1,1,1,1
G0400230966109,04023966109,G0400230966104,04023966104,1,1,1,1,1,1,1,1
G0400230966110,04023966110,G0400230966104,04023966104,1,1,1,1,1,1,1,1
G0400230966111,04023966111,G0400230966104,04023966104,1,1,1,1,1,1,1,1
G0400230966200,04023966200,G0400230966200,04023966200,1,1,1,1,1,1,1,1
G0400230966301,04023966301,G0400230966200,04023966200,0.0000378129,0,0,0,0,0,0,0
G0400230966301,04023966301,G0400230966301,04023966301,0.9999621871,1,1,1,1,1,1,1
G0400230966302,04023966302,G0400230966200,04023966200,0.0014197028,0,0,0,0,0,0,0
G0400230966302,04023966302,G0400230966302,04023966302,0.9744854254,0.9702701799,0.9696524729,0.9728916005,0.973040575,0.9715828116,0.9699173141,0.9752532394
G0400230966302,04023966302,G0400230966401,04023966401,0.0119511376,0,0,0,0,0,0,0
G0400230966302,04023966302,G0400230966402,04023966402,0.0121437343,0.0297298201,0.0303475271,0.0271083995,0.026959425,0.0284171884,0.0300826859,0.0247467606
G0400230966401,04023966401,G0400230966401,04023966401,0.9983365818,1,1,1,1,1,1,1
G0400230966401,04023966401,G0400230966402,04023966402,0.0016634182,0,0,0,0,0,0,0
G0400230966402,04023966402,G0400230966401,04023966401,0.0096557907,0,0,0,0,0,0,0
G0400230966402,04023966402,G0400230966402,04023966402,0.9903442093,1,1,1,1,1,1,1
G0400250000205,04025000205,G0400250000203,04025000203,0.9999940752,0.9999952441,0.9999949788,0.9999945705,0.9999951457,0.9999954462,0.9999947933,1
G0400250000205,04025000205,G0400250000204,04025000204,0.0000059248,0.0000047559,0.0000050212,0.0000054295,0.0000048543,0.0000045538,0.0000052067,0
G0400250000206,04025000206,G0400250000202,04025000202,0.0006803418,0,0,0,0,0,0,0
G0400250000206,04025000206,G0400250000203,04025000203,0.9993145964,1,1,1,1,1,1,1
G0400250000206,04025000206,G0400250000300,04025000300,0.0000050618,0,0,0,0,0,0,0
G0400250000207,04025000207,G0400250000202,04025000202,1,1,1,1,1,1,1,1
G0400250000208,04025000208,G0400250000202,04025000202,1,1,1,1,1,1,1,1
G0400250000209,04025000209,G0400250000202,04025000202,0.999933565,1,1,1,1,1,1,1
G0400250000209,04025000209,G0400250001900,04025001900,0.000066435,0,0,0,0,0,0,0
G0400250000210,04025000210,G0400250000204,04025000204,0.9999903303,1,1,1,1,1,1,1
G0400250000210,04025000210,G0400250002100,04025002100,0.0000096697,0,0,0,0,0,0,0
G0400250000211,04025000211,G0400250000204,04025000204,1,1,1,1,1,1,1,1
G0400250000301,04025000301,G0400250000300,04025000300,0.992071533,0.9937737369,0.9946100851,0.9917728986,0.9932463425,0.9933135587,0.9911315434,0.9987044205
G0400250000301,04025000301,G0400250001200,04025001200,0.007928467,0.0062262631,0.0053899149,0.0082271014,0.0067536575,0.0066864413,0.0088684566,0.0012955795
G0400250000302,04025000302,G0400250000300,04025000300,1,1,1,1,1,1,1,1
G0400250000403,04025000403,G0400250000401,04025000401,1,1,1,1,1,1,1,1
G0400250000404,04025000404,G0400250000401,04025000401,1,1,1,1,1,1,1,1
G0400250000405,04025000405,G0400250000401,04025000401,1,1,1,1,1,1,1,1
G0400250000406,04025000406,G0400250000402,04025000402,1,1,1,1,1,1,1,1
G0400250000407,04025000407,G0400250000402,04025000402,1,1,1,1,1,1,1,1
G0400250000501,04025000501,G0400250000500,04025000500,0.9065670475,1,1,1,1,1,1,1
G0400250000501,04025000501,G0400250000605,04025000605,0.0934329525,0,0,0,0,0,0,0
G0400250000502,04025000502,G0400250000402,04025000402,0.0006289686,0,0,0,0,0,0,0
G0400250000502,04025000502,G0400250000500,04025000500,0.9993710314,1,1,1,1,1,1,1
G0400250000604,04025000604,G0400250000604,04025000604,1,1,1,1,1,1,1,1
G0400250000608,04025000608,G0400250000608,04025000608,0.9904602764,1,1,1,1,1,1,1
G0400250000608,04025000608,G0400250001900,04025001900,0.0095397236,0,0,0,0,0,0,0
G0400250000609,04025000609,G0400250000609,04025000609,1,1,1,1,1,1,1,1
G0400250000611,04025000611,G0400250000500,04025000500,0.0000835614,0.0000033952,0.0000038097,0.000003595,0.0000033476,0.0000037031,0.000003402,0.0000031545
G0400250000611,04025000611,G0400250000605,04025000605,0.9999164386,0.9999966048,0.9999961903,0.999996405,0.9999966524,0.9999962969,0.999996598,0.9999968455
G0400250000612,04025000612,G0400250000605,04025000605,1,1,1,1,1,1,1,1
G0400250000613,04025000613,G0400250000605,04025000605,0.9881102223,0.9988407141,0.9988684583,0.9995931652,0.9992025518,0.9992577932,0.9988216811,1
G0400250000613,04025000613,G0400250001900,04025001900,0.0118897777,0.0011592859,0.0011315417,0.0004068348,0.0007974482,0.0007422068,0.0011783189,0
G0400250000614,04025000614,G0400250000606,04025000606,1,1,1,1,1,1,1,1
G0400250000615,04025000615,G0400250000606,04025000606,1,1,1,1,1,1,1,1
G0400250000616,04025000616,G0400250000610,04025000610,0.9798636473,1,1,1,1,1,1,1
G0400250000616,04025000616,G0400250001900,04025001900,0.0201363527,0,0,0,0,0,0,0
G0400250000617,04025000617,G0400250000607,04025000607,0.0000135854,0.02292147,0.0265151293,0.0220425338,0.032400311,0.0303609723,0.0494609143,0
G0400250000617,04025000617,G0400250000610,04025000610,0.9999847633,0.97707853,0.9734848707,0.9779574662,0.967599689,0.9696390277,0.9505390857,1
G0400250000617,04025000617,G0400250001900,04025001900,0.0000016513,0,0,0,0,0,0,0
G0400250000618,04025000618,G0400250000607,04025000607,1,1,1,1,1,1,1,1
G0400250000619,04025000619,G0400250000607,04025000607,0.9713307652,0.9999147316,1,1,1,0.9999204341,1,1
G0400250000619,04025000619,G0400250000700,04025000700,0.0286692348,0.0000852684,0,0,0,0.0000795659,0,0
