bg2020gj,bg2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G06007300123031,060730123031,G0600730003204,06073003204,0.0015410397,0,0,0,0,0,0,0
G06007300123031,060730123031,G0600730012200,06073012200,0,0,0,0,0,0,0,0
G06007300123031,060730123031,G0600730012303,06073012303,0.9984589603,1,1,1,1,1,1,1
G06007300123032,060730123032,G0600730012303,06073012303,1,1,1,1,1,1,1,1
G06007300123041,060730123041,G0600730012304,06073012304,1,1,1,1,1,1,1,1
G06007300123042,060730123042,G0600730012304,06073012304,0.9999747844,1,1,1,1,1,1,1
G06007300123042,060730123042,G0600730013401,06073013401,0.0000252156,0,0,0,0,0,0,0
G06007300124011,060730124011,G0600730011602,06073011602,0.0037860003,0,0,0,0,0,0,0
G06007300124011,060730124011,G0600730012401,06073012401,0.9962139997,1,1,1,1,1,1,1
G06007300124012,060730124012,G0600730012401,06073012401,1,1,1,1,1,1,1,1
G06007300124021,060730124021,G0600730012402,06073012402,1,1,1,1,1,1,1,1
G06007300124022,060730124022,G0600730012402,06073012402,1,1,1,1,1,1,1,1
G06007300124023,060730124023,G0600730012402,06073012402,1,1,1,1,1,1,1,1
G06007300125011,060730125011,G0600730012501,06073012501,1,1,1,1,1,1,1,1
G06007300125012,060730125012,G0600730012501,06073012501,1,1,1,1,1,1,1,1
G06007300125021,060730125021,G0600730012502,06073012502,1,1,1,1,1,1,1,1
G06007300125022,060730125022,G0600730012502,06073012502,1,1,1,1,1,1,1,1
G06007300125023,060730125023,G0600730012502,06073012502,1,1,1,1,1,1,1,1
G06007300126001,060730126001,G0600730012600,06073012600,1,1,1,1,1,1,1,1
G06007300126002,060730126002,G0600730012600,06073012600,1,1,1,1,1,1,1,1
G06007300126003,060730126003,G0600730012600,06073012600,1,1,1,1,1,1,1,1
G06007300126004,060730126004,G0600730012600,06073012600,1,1,1,1,1,1,1,1
G06007300127001,060730127001,G0600730012700,06073012700,1,1,1,1,1,1,1,1
G06007300127002,060730127002,G0600730012700,06073012700,1,1,1,1,1,1,1,1
G06007300127003,060730127003,G0600730012700,06073012700,1,1,1,1,1,1,1,1
G06007300128001,060730128001,G0600730012800,06073012800,1,1,1,1,1,1,1,1
G06007300128002,060730128002,G0600730012800,06073012800,1,1,1,1,1,1,1,1
G06007300128003,060730128003,G0600730012800,06073012800,1,1,1,1,1,1,1,1
G06007300129001,060730129001,G0600730012900,06073012900,1,1,1,1,1,1,1,1
G06007300129002,060730129002,G0600730012900,06073012900,1,1,1,1,1,1,1,1
G06007300129003,060730129003,G0600730012900,06073012900,1,1,1,1,1,1,1,1
G06007300130001,060730130001,G0600730013000,06073013000,1,1,1,1,1,1,1,1
G06007300130002,060730130002,G0600730013000,06073013000,1,1,1,1,1,1,1,1
G06007300130003,060730130003,G0600730013000,06073013000,1,1,1,1,1,1,1,1
G06007300130004,060730130004,G0600730013000,06073013000,1,1,1,1,1,1,1,1
G06007300131021,060730131021,G0600730013102,06073013102,1,1,1,1,1,1,1,1
G06007300131022,060730131022,G0600730013102,06073013102,1,1,1,1,1,1,1,1
G06007300131023,060730131023,G0600730013102,06073013102,1,1,1,1,1,1,1,1
G06007300131024,060730131024,G0600730013102,06073013102,1,1,1,1,1,1,1,1
G06007300131031,060730131031,G0600730010103,06073010103,0.0009957951,0,0,0,0,0,0,0
G06007300131031,060730131031,G0600730013103,06073013103,0.9488263844,1,1,1,1,1,1,1
G06007300131031,060730131031,G0600730021900,06073021900,0.0501778205,0,0,0,0,0,0,0
G06007300131032,060730131032,G0600730013103,06073013103,1,1,1,1,1,1,1,1
G06007300131041,060730131041,G0600730013104,06073013104,1,1,1,1,1,1,1,1
G06007300131042,060730131042,G0600730013104,06073013104,1,1,1,1,1,1,1,1
G06007300131043,060730131043,G0600730013104,06073013104,1,1,1,1,1,1,1,1
G06007300131044,060730131044,G0600730013104,06073013104,1,1,1,1,1,1,1,1
G06007300132031,060730132031,G0600730013203,06073013203,1,1,1,1,1,1,1,1
G06007300132032,060730132032,G0600730013203,06073013203,1,1,1,1,1,1,1,1
G06007300132033,060730132033,G0600730013203,06073013203,1,1,1,1,1,1,1,1
G06007300132034,060730132034,G0600730013203,06073013203,1,1,1,1,1,1,1,1
G06007300132035,060730132035,G0600730013203,06073013203,1,1,1,1,1,1,1,1
G06007300132041,060730132041,G0600730013204,06073013204,1,1,1,1,1,1,1,1
G06007300132042,060730132042,G0600730013204,06073013204,1,1,1,1,1,1,1,1
G06007300132043,060730132043,G0600730013204,06073013204,1,1,1,1,1,1,1,1
G06007300132051,060730132051,G0600730013205,06073013205,1,1,1,1,1,1,1,1
G06007300132061,060730132061,G0600730013206,06073013206,1,1,1,1,1,1,1,1
G06007300132062,060730132062,G0600730013206,06073013206,1,1,1,1,1,1,1,1
G06007300132063,060730132063,G0600730013206,06073013206,1,1,1,1,1,1,1,1
G06007300133011,060730133011,G0600730013301,06073013301,1,1,1,1,1,1,1,1
G06007300133012,060730133012,G0600730013301,06073013301,1,1,1,1,1,1,1,1
G06007300133021,060730133021,G0600730013302,06073013302,1,1,1,1,1,1,1,1
G06007300133022,060730133022,G0600730013302,06073013302,1,1,1,1,1,1,1,1
G06007300133031,060730133031,G0600730013303,06073013303,1,1,1,1,1,1,1,1
G06007300133032,060730133032,G0600730013303,06073013303,1,1,1,1,1,1,1,1
G06007300133033,060730133033,G0600730013303,06073013303,1,1,1,1,1,1,1,1
G06007300133061,060730133061,G0600730013306,06073013306,1,1,1,1,1,1,1,1
G06007300133062,060730133062,G0600730013306,06073013306,1,1,1,1,1,1,1,1
G06007300133071,060730133071,G0600730013307,06073013307,1,1,1,1,1,1,1,1
G06007300133072,060730133072,G0600730013307,06073013307,1,1,1,1,1,1,1,1
G06007300133081,060730133081,G0600730013308,06073013308,1,1,1,1,1,1,1,1
G06007300133082,060730133082,G0600730013308,06073013308,1,1,1,1,1,1,1,1
G06007300133091,060730133091,G0600730013301,06073013301,0.0511228881,0,0,0,0,0,0,0
G06007300133091,060730133091,G0600730013309,06073013309,0.9488771119,1,1,1,1,1,1,1
G06007300133092,060730133092,G0600730013309,06073013309,1,1,1,1,1,1,1,1
G06007300133093,060730133093,G0600730013309,06073013309,1,1,1,1,1,1,1,1
G06007300133094,060730133094,G0600730013309,06073013309,1,1,1,1,1,1,1,1
G06007300133095,060730133095,G0600730013309,06073013309,1,1,1,1,1,1,1,1
G06007300133121,060730133121,G0600730013306,06073013306,0.0518152251,0,0,0,0,0,0,0
G06007300133121,060730133121,G0600730013312,06073013312,0.9481847749,1,1,1,1,1,1,1
G06007300133122,060730133122,G0600730013312,06073013312,1,1,1,1,1,1,1,1
G06007300133151,060730133151,G0600730013311,06073013311,1,1,1,1,1,1,1,1
G06007300133152,060730133152,G0600730013311,06073013311,1,1,1,1,1,1,1,1
G06007300133161,060730133161,G0600730013311,06073013311,1,1,1,1,1,1,1,1
G06007300133162,060730133162,G0600730013310,06073013310,0.0354847842,0.0083545542,0.0094492285,0.0043590735,0.0076916075,0.0112307691,0.0090872621,0
G06007300133162,060730133162,G0600730013311,06073013311,0.9645152158,0.9916454458,0.9905507715,0.9956409265,0.9923083925,0.9887692309,0.9909127379,1
G06007300133163,060730133163,G0600730013311,06073013311,1,1,1,1,1,1,1,1
G06007300133164,060730133164,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133171,060730133171,G0600730013313,06073013313,1,1,1,1,1,1,1,1
G06007300133172,060730133172,G0600730013313,06073013313,1,1,1,1,1,1,1,1
G06007300133173,060730133173,G0600730013313,06073013313,1,1,1,1,1,1,1,1
G06007300133181,060730133181,G0600730013313,06073013313,1,1,1,1,1,1,1,1
G06007300133182,060730133182,G0600730013313,06073013313,1,1,1,1,1,1,1,1
G06007300133183,060730133183,G0600730013313,06073013313,1,1,1,1,1,1,1,1
G06007300133184,060730133184,G0600730013313,06073013313,1,1,1,1,1,1,1,1
G06007300133191,060730133191,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133192,060730133192,G0600730013313,06073013313,0.0009733751,0,0,0,0,0,0,0
G06007300133192,060730133192,G0600730013314,06073013314,0.9990266249,1,1,1,1,1,1,1
G06007300133201,060730133201,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133202,060730133202,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133203,060730133203,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133211,060730133211,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133212,060730133212,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133213,060730133213,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133214,060730133214,G0600730013314,06073013314,1,1,1,1,1,1,1,1
G06007300133221,060730133221,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133222,060730133222,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133223,060730133223,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133231,060730133231,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133232,060730133232,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133233,060730133233,G0600730013310,06073013310,0.982701617,0.9996906941,0.9996949286,0.9996585268,0.9996701677,0.9996718591,0.9996258043,1
G06007300133233,060730133233,G0600730013311,06073013311,0.017298383,0.0003093059,0.0003050714,0.0003414732,0.0003298323,0.0003281409,0.0003741957,0
G06007300133241,060730133241,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133251,060730133251,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133252,060730133252,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133253,060730133253,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133261,060730133261,G0600730013309,06073013309,0.0059375428,0.0647405061,0.0643685138,0.0672520139,0.0667538772,0.0679908458,0.0688437776,0.0508384819
G06007300133261,060730133261,G0600730013310,06073013310,0.9940624572,0.9352594939,0.9356314862,0.9327479861,0.9332461228,0.9320091542,0.9311562224,0.9491615181
G06007300133262,060730133262,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133271,060730133271,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133272,060730133272,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300133273,060730133273,G0600730013310,06073013310,1,1,1,1,1,1,1,1
G06007300134011,060730134011,G0600730013401,06073013401,1,1,1,1,1,1,1,1
G06007300134012,060730134012,G0600730013401,06073013401,1,1,1,1,1,1,1,1
G06007300134091,060730134091,G0600730013401,06073013401,0.0372201011,0,0,0,0,0,0,0
G06007300134091,060730134091,G0600730013409,06073013409,0.9627798989,1,1,1,1,1,1,1
G06007300134092,060730134092,G0600730013401,06073013401,0.0246874336,0,0,0,0,0,0,0
G06007300134092,060730134092,G0600730013409,06073013409,0.9753125664,1,1,1,1,1,1,1
G06007300134093,060730134093,G0600730013409,06073013409,1,1,1,1,1,1,1,1
G06007300134111,060730134111,G0600730013411,06073013411,1,1,1,1,1,1,1,1
G06007300134112,060730134112,G0600730013411,06073013411,1,1,1,1,1,1,1,1
G06007300134113,060730134113,G0600730013411,06073013411,1,1,1,1,1,1,1,1
G06007300134114,060730134114,G0600730013411,06073013411,1,1,1,1,1,1,1,1
G06007300134121,060730134121,G0600730013412,06073013412,1,1,1,1,1,1,1,1
G06007300134122,060730134122,G0600730013401,06073013401,0.0020956494,0,0,0,0,0,0,0
G06007300134122,060730134122,G0600730013412,06073013412,0.9979043506,1,1,1,1,1,1,1
G06007300134123,060730134123,G0600730013412,06073013412,1,1,1,1,1,1,1,1
G06007300134141,060730134141,G0600730013414,06073013414,1,1,1,1,1,1,1,1
G06007300134142,060730134142,G0600730013414,06073013414,1,1,1,1,1,1,1,1
G06007300134143,060730134143,G0600730013414,06073013414,1,1,1,1,1,1,1,1
G06007300134144,060730134144,G0600730013414,06073013414,1,1,1,1,1,1,1,1
G06007300134151,060730134151,G0600730013415,06073013415,1,1,1,1,1,1,1,1
G06007300134161,060730134161,G0600730013416,06073013416,1,1,1,1,1,1,1,1
G06007300134162,060730134162,G0600730013416,06073013416,1,1,1,1,1,1,1,1
G06007300134171,060730134171,G0600730013417,06073013417,1,1,1,1,1,1,1,1
G06007300134181,060730134181,G0600730013418,06073013418,0.9773231278,0.9911096906,0.9909573566,0.9908382539,0.9914887884,0.9917280594,0.9902022428,0.9940459961
G06007300134181,060730134181,G0600730013419,06073013419,0.0226768722,0.0088903094,0.0090426434,0.0091617461,0.0085112116,0.0082719406,0.0097977572,0.0059540039
G06007300134182,060730134182,G0600730013418,06073013418,1,1,1,1,1,1,1,1
G06007300134183,060730134183,G0600730013418,06073013418,1,1,1,1,1,1,1,1
G06007300134184,060730134184,G0600730013418,06073013418,1,1,1,1,1,1,1,1
G06007300134201,060730134201,G0600730013420,06073013420,1,1,1,1,1,1,1,1
G06007300134202,060730134202,G0600730013420,06073013420,1,1,1,1,1,1,1,1
G06007300134211,060730134211,G0600730013421,06073013421,1,1,1,1,1,1,1,1
G06007300134212,060730134212,G0600730013421,06073013421,1,1,1,1,1,1,1,1
G06007300134213,060730134213,G0600730013421,06073013421,1,1,1,1,1,1,1,1
G06007300134221,060730134221,G0600730013410,06073013410,1,1,1,1,1,1,1,1
G06007300134222,060730134222,G0600730013410,06073013410,1,1,1,1,1,1,1,1
G06007300134223,060730134223,G0600730013410,06073013410,1,1,1,1,1,1,1,1
G06007300134231,060730134231,G0600730013410,06073013410,1,1,1,1,1,1,1,1
G06007300134232,060730134232,G0600730013410,06073013410,1,1,1,1,1,1,1,1
G06007300134241,060730134241,G0600730013419,06073013419,1,1,1,1,1,1,1,1
G06007300134242,060730134242,G0600730013418,06073013418,0.042852315,0.0216937901,0.02239133,0.0233953392,0.0224830509,0.022526344,0.021417685,0.0244765765
G06007300134242,060730134242,G0600730013419,06073013419,0.957147685,0.9783062099,0.97760867,0.9766046608,0.9775169491,0.977473656,0.978582315,0.9755234235
G06007300134243,060730134243,G0600730013419,06073013419,1,1,1,1,1,1,1,1
G06007300134251,060730134251,G0600730013419,06073013419,1,1,1,1,1,1,1,1
G06007300135031,060730135031,G0600730013503,06073013503,1,1,1,1,1,1,1,1
G06007300135032,060730135032,G0600730013503,06073013503,1,1,1,1,1,1,1,1
G06007300135033,060730135033,G0600730013503,06073013503,1,1,1,1,1,1,1,1
G06007300135041,060730135041,G0600730013504,06073013504,1,1,1,1,1,1,1,1
G06007300135042,060730135042,G0600730013504,06073013504,1,1,1,1,1,1,1,1
G06007300135043,060730135043,G0600730013504,06073013504,1,1,1,1,1,1,1,1
G06007300135051,060730135051,G0600730013505,06073013505,1,1,1,1,1,1,1,1
G06007300135052,060730135052,G0600730013505,06073013505,1,1,1,1,1,1,1,1
G06007300135053,060730135053,G0600730013505,06073013505,1,1,1,1,1,1,1,1
G06007300135061,060730135061,G0600730013506,06073013506,1,1,1,1,1,1,1,1
G06007300135062,060730135062,G0600730013506,06073013506,1,1,1,1,1,1,1,1
G06007300135063,060730135063,G0600730013506,06073013506,1,1,1,1,1,1,1,1
G06007300136011,060730136011,G0600730013601,06073013601,1,1,1,1,1,1,1,1
G06007300136012,060730136012,G0600730013601,06073013601,1,1,1,1,1,1,1,1
G06007300136013,060730136013,G0600730013601,06073013601,1,1,1,1,1,1,1,1
G06007300136014,060730136014,G0600730013601,06073013601,1,1,1,1,1,1,1,1
G06007300136041,060730136041,G0600730013604,06073013604,1,1,1,1,1,1,1,1
G06007300136042,060730136042,G0600730013604,06073013604,1,1,1,1,1,1,1,1
G06007300136043,060730136043,G0600730013604,06073013604,1,1,1,1,1,1,1,1
G06007300136044,060730136044,G0600730013604,06073013604,1,1,1,1,1,1,1,1
G06007300136051,060730136051,G0600730013605,06073013605,1,1,1,1,1,1,1,1
G06007300136052,060730136052,G0600730013605,06073013605,1,1,1,1,1,1,1,1
G06007300136053,060730136053,G0600730013605,06073013605,1,1,1,1,1,1,1,1
G06007300136071,060730136071,G0600730013606,06073013606,1,1,1,1,1,1,1,1
G06007300136072,060730136072,G0600730013606,06073013606,1,1,1,1,1,1,1,1
G06007300136081,060730136081,G0600730013606,06073013606,1,1,1,1,1,1,1,1
G06007300136082,060730136082,G0600730013606,06073013606,1,1,1,1,1,1,1,1
G06007300137011,060730137011,G0600730013701,06073013701,1,1,1,1,1,1,1,1
G06007300137012,060730137012,G0600730013701,06073013701,1,1,1,1,1,1,1,1
G06007300137021,060730137021,G0600730013702,06073013702,1,1,1,1,1,1,1,1
G06007300137022,060730137022,G0600730013702,06073013702,1,1,1,1,1,1,1,1
G06007300137023,060730137023,G0600730013702,06073013702,1,1,1,1,1,1,1,1
G06007300138011,060730138011,G0600730013801,06073013801,0.9934122954,1,1,1,1,1,1,1
G06007300138011,060730138011,G0600730014901,06073014901,0.0065877046,0,0,0,0,0,0,0
G06007300138012,060730138012,G0600730013801,06073013801,1,1,1,1,1,1,1,1
G06007300138013,060730138013,G0600730013801,06073013801,1,1,1,1,1,1,1,1
G06007300138021,060730138021,G0600730013802,06073013802,1,1,1,1,1,1,1,1
G06007300138022,060730138022,G0600730013802,06073013802,1,1,1,1,1,1,1,1
G06007300139031,060730139031,G0600730013903,06073013903,1,1,1,1,1,1,1,1
G06007300139032,060730139032,G0600730013903,06073013903,1,1,1,1,1,1,1,1
G06007300139051,060730139051,G0600730013905,06073013905,1,1,1,1,1,1,1,1
G06007300139052,060730139052,G0600730013905,06073013905,0.9998972911,0.9998146374,0.9998136171,0.9997722373,0.9998151491,0.9998228512,0.9998015933,0.9998639497
G06007300139052,060730139052,G0600730013909,06073013909,0.0001027089,0.0001853626,0.0001863829,0.0002277627,0.0001848509,0.0001771488,0.0001984067,0.0001360503
G06007300139053,060730139053,G0600730013905,06073013905,1,1,1,1,1,1,1,1
G06007300139061,060730139061,G0600730013906,06073013906,1,1,1,1,1,1,1,1
G06007300139062,060730139062,G0600730013906,06073013906,1,1,1,1,1,1,1,1
G06007300139063,060730139063,G0600730013906,06073013906,1,1,1,1,1,1,1,1
G06007300139071,060730139071,G0600730013907,06073013907,1,1,1,1,1,1,1,1
G06007300139072,060730139072,G0600730013907,06073013907,1,1,1,1,1,1,1,1
G06007300139081,060730139081,G0600730013908,06073013908,1,1,1,1,1,1,1,1
G06007300139082,060730139082,G0600730013908,06073013908,1,1,1,1,1,1,1,1
G06007300139091,060730139091,G0600730013909,06073013909,1,1,1,1,1,1,1,1
G06007300139092,060730139092,G0600730013909,06073013909,1,1,1,1,1,1,1,1
G06007300140011,060730140011,G0600730014001,06073014001,1,1,1,1,1,1,1,1
G06007300140012,060730140012,G0600730014001,06073014001,1,1,1,1,1,1,1,1
G06007300140013,060730140013,G0600730014001,06073014001,1,1,1,1,1,1,1,1
G06007300140014,060730140014,G0600730014001,06073014001,1,1,1,1,1,1,1,1
G06007300140021,060730140021,G0600730013906,06073013906,0.0164371065,0,0,0,0,0,0,0
G06007300140021,060730140021,G0600730014002,06073014002,0.9835628935,1,1,1,1,1,1,1
G06007300140022,060730140022,G0600730014002,06073014002,1,1,1,1,1,1,1,1
G06007300141011,060730141011,G0600730014101,06073014101,1,1,1,1,1,1,1,1
G06007300141012,060730141012,G0600730014101,06073014101,0.9820331525,1,1,1,1,1,1,1
G06007300141012,060730141012,G0600730014200,06073014200,0.0179668475,0,0,0,0,0,0,0
G06007300141021,060730141021,G0600730014102,06073014102,0.9823750672,1,1,1,1,1,1,1
G06007300141021,060730141021,G0600730014200,06073014200,0.0176249328,0,0,0,0,0,0,0
G06007300141022,060730141022,G0600730014102,06073014102,1,1,1,1,1,1,1,1
G06007300142001,060730142001,G0600730014200,06073014200,1,1,1,1,1,1,1,1
G06007300142002,060730142002,G0600730014200,06073014200,1,1,1,1,1,1,1,1
G06007300142003,060730142003,G0600730003004,06073003004,0.0637237527,0.0658655986,0.0670945158,0.048828125,0.0594512195,0.0682492582,0.0199275362,0.2692307692
G06007300142003,060730142003,G0600730014200,06073014200,0.9362762473,0.9341344014,0.9329054842,0.951171875,0.9405487805,0.9317507418,0.9800724638,0.7307692308
G06007300142004,060730142004,G0600730014200,06073014200,1,1,1,1,1,1,1,1
G06007300143001,060730143001,G0600730014300,06073014300,1,1,1,1,1,1,1,1
G06007300143002,060730143002,G0600730014300,06073014300,1,1,1,1,1,1,1,1
G06007300144001,060730144001,G0600730014400,06073014400,1,1,1,1,1,1,1,1
G06007300144002,060730144002,G0600730014400,06073014400,1,1,1,1,1,1,1,1
G06007300145001,060730145001,G0600730014500,06073014500,1,1,1,1,1,1,1,1
G06007300145002,060730145002,G0600730014500,06073014500,1,1,1,1,1,1,1,1
G06007300145003,060730145003,G0600730014500,06073014500,1,1,1,1,1,1,1,1
G06007300146011,060730146011,G0600730014601,06073014601,1,1,1,1,1,1,1,1
G06007300146012,060730146012,G0600730014601,06073014601,1,1,1,1,1,1,1,1
G06007300146013,060730146013,G0600730014601,06073014601,1,1,1,1,1,1,1,1
G06007300146021,060730146021,G0600730014602,06073014602,1,1,1,1,1,1,1,1
G06007300146022,060730146022,G0600730014602,06073014602,1,1,1,1,1,1,1,1
G06007300146023,060730146023,G0600730014602,06073014602,1,1,1,1,1,1,1,1
