,statefp,countyfp,tractce,blkgrpce,TOTPOP_C_1,TOTPOP_F_1,MEDVAL_C_1,MEDVAL_F_1,MEDHINC__1,MEDHINC__2,MEDCRNT_CY,MEDCRNT_FY,GENTRIFICATION
1417,06,073,018904,3,1063,1039,579268,631849,60487,66113,1580,1685,-0.027912062615101287
1418,06,073,018904,4,2596,2552,621107,686508,80671,95053,2375,3501,0.08154926335174954
1419,06,073,018905,2,1310,1270,432857,464583,76760,96867,1657,2453,0.05461556169429098
1420,06,073,018905,3,1430,1392,672313,686652,121434,153331,2375,3501,0.042990331491712705
1421,06,073,018906,1,2492,2421,108333,111667,67986,74391,1573,1818,-0.00097836095764273
1422,06,073,018906,2,1288,1257,812500,863189,76397,90227,1726,2100,-0.022790055248618775
1423,06,073,018906,3,2313,2266,865634,946681,115272,132088,2283,2564,0.010071362799263378
1424,06,073,019203,1,899,881,1115196,1302083,153907,162179,1917,3501,0.1765078268876611
1425,06,073,019203,2,1974,1929,830534,909253,132250,146082,2739,2809,-0.030501841620626163
1426,06,073,019205,1,948,1047,603211,696828,130568,133588,1853,1882,0.0023020257826887533
1427,06,073,019205,2,2549,2477,770139,842262,81212,89169,1869,2326,-0.010934622467771646
1428,06,073,019205,3,1773,1764,616379,916667,68105,78262,2054,2170,0.12125920810313075
1429,06,073,019205,4,771,796,198611,220833,54390,64713,910,1156,0.005064456721915286
1430,06,073,019206,1,2278,2209,220588,243000,81246,97603,1924,2180,-0.011682780847145496
1431,06,073,019206,2,3050,3582,726449,930921,118716,132968,2394,2642,0.08177946593001846
1432,06,073,017808,3,1125,1098,1297680,1417857,122878,138941,3501,3501,-0.014617863720073704
1433,06,073,019805,1,3293,3235,609959,908940,83705,100310,2482,3501,0.21731123388581952
1434,06,073,017808,4,1600,1571,1222973,1314338,176822,194364,3268,3306,-0.033494475138121566
1435,06,073,017811,1,1279,1317,869709,970361,129245,150403,2787,2821,-0.0010934622467771854
1436,06,073,017811,2,1828,1780,1183989,1363532,133797,150643,2817,2933,-0.017725598526703468
1437,06,073,019805,2,714,680,833669,872517,123881,136478,2167,2511,-0.0351634438305709
1438,06,073,018000,1,553,548,1929688,2000001,159805,168059,2481,2485,-0.035048342541436434
1439,06,073,019902,1,2740,2778,882267,1016304,93544,103386,2040,2314,0.030847145488029498
1440,06,073,019902,2,1515,1538,870879,983871,107989,117980,1996,2515,0.06618324125230206
1441,06,073,019904,2,1380,1342,681034,698276,81025,94701,2646,2822,-0.068542817679558
1442,06,073,019905,1,1279,1252,838136,886433,108561,113992,3501,3501,-0.0342426335174954
1443,06,073,017303,1,1170,1163,2000001,2000001,114774,124685,3501,3501,-0.012603591160220959
1444,06,073,018400,1,1188,1631,882576,1061475,85986,91846,2130,2497,0.11331721915285453
1445,06,073,018400,2,1123,1171,1262500,1336735,106391,118194,2174,2348,-0.013984806629834215
1446,06,073,018504,1,1221,1989,1181034,1344720,73469,147850,2333,2852,0.1349562615101289
1447,06,073,018509,1,1476,1450,670455,713942,54975,58885,1665,2738,0.0696938305709024
1448,06,073,018509,2,1501,1474,669903,694892,59146,61980,1849,1930,-0.05996777163904235
1449,06,073,018509,3,1146,1150,904167,963710,103267,107882,1956,2742,0.05662983425414364
1450,06,073,018509,4,788,788,917373,944030,100860,106957,1977,2574,0.007251381215469612
1451,06,073,018510,1,1857,1823,755240,845905,51005,57648,2347,2705,-0.02773941068139965
1452,06,073,020017,1,1341,1310,103074,122642,59865,66004,1889,3501,0.16632136279926338
1453,06,073,018510,2,1390,1345,956731,1198370,94949,110458,2493,2621,-0.024574125230202526
1454,06,073,018511,1,1168,1165,747917,888350,99526,122625,2216,2398,0.020488029465930035
1455,06,073,018511,2,675,696,671739,803571,82025,86419,2575,3017,0.004373848987108655
1456,06,073,018511,3,608,627,836735,862745,158478,162853,2308,2417,-0.07959254143646406
1457,06,073,018511,4,2382,2403,932870,1413462,56043,61020,1742,1844,0.0827002762430939
1458,06,073,019404,2,2019,1953,632955,794708,103758,127927,1856,2092,0.00408609576427256
1459,06,073,019405,1,1103,1117,697368,842277,152333,171964,2438,2617,-0.025379834254143627
1460,06,073,019404,1,1497,1448,678862,1013761,100710,114811,2308,2576,0.14318600368324125
1461,06,073,020019,2,1869,1825,593750,875000,64242,76841,2056,2183,0.08011049723756905
1462,06,073,020019,3,2698,2630,953729,1066667,200573,217294,2306,2581,-0.03240101289134441
1463,06,073,018512,2,1007,993,383333,455263,62417,68040,1959,2352,0.013754604051565374
1464,06,073,018400,3,1356,1816,841418,892606,48867,55491,1198,1728,0.05001151012891345
1465,06,025,012400,1,312,314,62000,65000,21810,22078,964,1050,-0.0009208103130755076
1466,06,025,010101,1,3241,3240,435714,426744,11701,11728,282,291,-0.018301104972375692
1467,06,025,010200,1,872,868,341096,326786,44661,52050,718,732,-0.009553406998158388
1468,06,025,010102,1,1087,1074,344737,496667,12781,15767,609,607,0.016286832412523024
1469,06,073,013316,4,788,788,668269,821970,102111,105096,2259,2288,-0.03309162062615101
1470,06,025,011901,2,1798,1822,342213,425000,90934,101805,1510,1756,0.009841160220994478
1471,06,025,011001,2,2372,2447,341923,349765,80717,84032,1431,2141,0.03165285451197052
1472,06,025,011302,1,1605,1574,31859,31875,51532,56383,874,1048,-0.002704880294659314
1473,06,025,010600,5,2049,2031,347668,348214,105789,113291,643,730,-0.010013812154696126
1474,06,025,011002,6,1376,1466,370714,419753,114956,121682,1125,1131,0.005697513812154704
1475,06,025,010401,2,2020,1985,191591,211538,36606,40728,681,685,-0.0047767034990791974
1476,06,025,010500,5,2430,2468,364826,411632,121228,151821,1125,1134,-0.004661602209944752
1477,06,025,010402,3,2234,2276,297807,304375,61262,69043,921,1045,-0.0006330570902393917
1478,06,025,010402,1,1105,1088,333784,336087,44632,49490,713,713,-0.009495856353591164
1479,06,025,011303,2,857,850,331111,337500,51941,60000,817,1417,0.002992633517495397
1480,06,025,011903,1,2502,2546,358832,372727,108055,115278,1365,1407,-0.00949585635359116
1481,06,025,011002,2,858,844,341304,358333,54551,57502,921,929,-0.008344843462246777
1482,06,025,012102,1,1062,1071,157143,153571,21827,22898,1864,2160,-0.0008632596685082781
1483,06,025,012003,1,1981,1946,405936,412100,151367,154769,1324,1347,-0.024056169429097617
1484,06,025,011902,2,2066,2106,358974,567944,62541,71785,1372,1410,0.018819060773480653
1485,06,025,011902,1,1873,1844,348438,550000,14021,14660,640,912,0.02043047882136281
1486,06,025,011903,2,3007,3046,355357,364371,100286,105577,1628,1694,-0.018473756906077336
1487,06,025,011002,5,5431,5669,378869,391607,138502,153072,2272,2286,-0.05070211786372007
1488,06,025,011001,3,1921,1953,275538,293103,92153,98004,2693,2743,-0.03291896869244935
1489,06,025,011803,2,1511,1489,378177,376166,127367,134155,1640,1698,-0.026243093922651922
1490,06,025,012400,3,237,236,37935,38409,25468,25940,505,512,-0.00017265193370165745
1491,06,025,011201,3,2375,2386,343386,380124,53309,56294,1062,1190,-0.002935082872928185
1492,06,025,012400,2,281,280,57500,55000,27859,27702,1587,1750,-0.002244475138121548
1493,06,025,011303,1,3719,3670,354647,454545,95274,102924,1117,1936,0.036774861878453025
1494,06,025,011001,1,2212,2184,520508,593750,110910,121773,1378,1439,-0.02077578268876613
1495,06,025,011901,1,586,581,294000,296000,65538,68881,2101,2226,-0.02221454880294659
1496,06,025,012101,2,1556,1529,210156,208594,22673,24665,601,601,-0.004834254143646387
1497,06,025,012004,1,2546,2501,376064,397368,68388,71732,1105,1232,-0.011395027624309407
1498,06,025,012004,2,3195,3150,360568,379699,54976,60815,921,950,-0.010301565377532242
1499,06,025,011002,3,1031,1066,215789,222107,17592,19448,354,351,0.006100368324125225
1500,06,025,011301,2,1702,1703,347368,356938,57803,60546,600,652,-0.0058701657458563525
1501,06,025,011002,1,881,894,273077,440000,75000,94094,938,949,0.020027624309392263
1502,06,025,011201,4,2939,3125,372222,410101,93429,99587,1386,1407,-0.011337476979742186
1503,06,025,011803,3,2275,2237,390734,441815,104357,122136,1608,1728,-0.014675414364640874
1504,06,025,012201,3,1163,1145,264894,281250,75344,77977,906,938,-0.005122007366482512
1505,06,025,011301,1,1769,1739,275743,276225,37407,40605,956,979,-0.008344843462246778
1506,06,025,012102,2,1372,1349,168269,168519,80080,85401,1081,1092,-0.007078729281767953
1507,06,025,012202,2,2118,2085,291554,312703,56124,63642,1146,1292,-0.005006906077348055
1508,06,025,012201,1,1170,1199,326174,337798,86484,105597,1373,1402,-0.004258747697974217
1509,06,025,011202,4,1321,1300,58333,71625,52949,55009,1279,1820,0.012891344383057092
1510,06,025,011202,3,1269,1281,9359,9277,33563,35628,756,775,0.0014387661141804751
1511,06,025,011002,4,887,909,376667,423478,72908,81475,750,975,0.000575506445672197
1512,06,025,012202,1,1037,1057,395588,791667,104654,107811,1110,1119,0.0877647329650092
1513,06,025,011201,2,1906,1881,346505,353415,87023,90988,1427,1655,-0.012891344383057092
1514,06,025,012201,2,1657,1626,223870,220037,47601,58265,1494,1681,-0.009956261510128937
1515,06,025,010401,1,647,655,577703,612245,25862,26102,470,500,-0.023825966850828724
1516,06,025,012003,2,1742,1715,366242,402564,57285,62295,1220,1682,-0.0027624309392265123
1517,06,025,010500,1,1011,998,340299,344366,65552,77137,1157,1290,-0.010128913443830571
1518,06,025,012101,1,1948,1954,433884,435156,42823,43611,1158,1694,-0.009035451197053401
1519,06,025,012102,3,943,927,381250,428205,20819,22478,1019,1037,-0.010531767955801108
1520,06,025,010402,2,1001,975,193182,196094,40283,41591,524,526,-0.005294659300184167
1521,06,025,011802,2,1829,1815,326728,345918,109647,119617,1588,1721,-0.009438305709023972
1522,06,073,013318,2,2281,2223,878551,915570,166035,178914,2881,3219,-0.03798342541436464
1523,06,073,013321,4,2555,2494,874263,927360,164561,179765,3470,3469,-0.021581491712707207
1524,06,073,013325,3,1702,1793,842415,888989,142357,152145,3071,3159,-0.03706261510128914
1525,06,073,017062,2,2247,2193,1464286,1567164,209599,232203,3446,3450,-0.02687615101289134
1526,06,073,013318,1,2260,2201,815884,856360,164292,205146,3293,3310,-0.06629834254143649
1527,06,073,008366,3,2175,2310,1219697,1290872,240674,260421,1657,3501,0.19066528545119704
1528,06,073,013318,4,981,984,662500,686655,168988,175210,2729,3089,-0.046155616942909754
1529,06,073,013318,3,2117,2069,659768,848856,118489,132181,2602,2670,-0.008805248618784539
1530,06,073,013317,2,4042,3942,867114,913522,151139,167606,3250,3250,-0.047421731123388544
1531,06,073,008363,4,1425,1396,0,0,42814,50000,2397,2534,-0.031480202578268876
1532,06,073,013317,1,6756,7229,748563,881627,128506,144415,2839,3199,0.02117863720073665
1533,06,073,013327,2,1484,1448,659375,794643,153056,155252,2350,2356,-0.0423572744014733
1534,06,073,013316,1,2265,2210,620845,630194,118356,131587,3040,3177,-0.059795119705340696
1535,06,073,015407,2,1381,1397,329167,494118,59366,59229,1805,1987,0.020603130755064453
1536,06,073,013321,3,1195,1227,867683,902453,214934,223526,3172,3250,-0.048918047882136315
1537,06,073,017070,3,1254,1227,0,0,95305,105644,2649,2786,-0.023250460405156548
1538,06,073,017064,2,2856,2811,1125906,1324924,162626,173238,3104,3206,0.00023020257826891766
1539,06,073,013325,2,2119,2063,714286,694444,53173,61122,3198,3430,-0.0706721915285451
1540,06,073,010112,2,1531,1493,398000,450000,64244,71449,1435,1674,-0.013466850828729296
1541,06,073,017064,1,2148,2096,1292722,1622321,268619,283122,1792,3501,0.194578729281768
1542,06,073,008367,1,1490,1453,903602,935547,146814,166787,3044,3226,-0.03758057090239411
1543,06,073,008378,1,952,925,833333,861940,88644,101012,3167,3262,-0.07021178637200737
1544,06,073,009308,2,1052,1034,705966,847015,128846,138099,2750,2824,-0.03493324125230205
1545,06,073,020711,1,2110,2055,946825,1125964,187745,206230,3341,3321,-0.03061694290976061
1546,06,073,008375,3,1785,1784,0,0,158133,166153,2917,3161,-0.011855432780847136
1547,06,073,014702,1,1711,1730,810837,853550,112806,121004,2126,2181,-0.07038443830570902
1548,06,073,016404,1,1331,1308,5833,8125,26443,28510,1094,1275,-0.002647329650092081
1549,06,073,010202,1,1093,1087,908750,918224,84803,93547,3033,3226,-0.06537753222836098
1550,06,073,018803,4,1969,2021,1514124,1736895,144104,163977,2222,2684,0.0219267955801105
1551,06,073,010202,3,1222,1263,838682,890972,157494,172946,2708,2864,-0.03435773480662986
1552,06,073,010018,1,1925,1870,781250,861994,113614,125391,2469,2849,-0.016517034990791907
1553,06,073,010017,1,3346,3252,813889,884241,131517,151560,3093,3211,-0.021696593001841596
1554,06,073,020311,2,2150,2308,1227129,1338277,210393,220532,3501,3501,-0.001611418047882146
1555,06,073,009203,2,2233,2318,1059524,1183925,136697,155202,3314,3403,-0.01991252302025781
1556,06,073,020021,3,1007,993,776316,1086310,156584,168145,1832,2525,0.18088167587476983
1557,06,073,007303,2,731,711,2000001,2000001,107845,113442,2400,2825,0.0013812154696132908
1558,06,073,008367,2,1899,1852,1504076,1681818,215341,250000,2906,2909,-0.044601749539594865
1559,06,073,005602,2,1385,1434,948529,986486,103470,107565,2398,2735,-0.02497697974217307
1560,06,073,007304,2,1547,1539,1256250,1598958,106367,108363,2117,2665,0.054558011049723715
1561,06,073,005402,3,1290,1270,1491667,1715726,165894,204273,2455,3501,0.08448434622467772
1562,06,073,007304,1,1644,1631,1717593,1791139,91037,99058,2214,2325,-0.024286372007366497
1563,06,073,008511,2,1559,2802,276087,580292,79596,111885,1091,1257,0.13259668508287292
1564,06,073,008509,6,1254,1245,1053922,1179398,120164,127548,2039,2388,-0.0031652854511970557
1565,06,073,007402,2,1449,1476,1212121,1312500,120777,131976,2654,3501,0.0627302025782689
1566,06,073,007402,1,1346,1337,1137868,1222892,155177,167920,3415,3412,-0.03343692449355434
1567,06,073,005801,2,1035,1001,1238636,1255435,96779,107622,3424,3423,-0.052601289134438324
1568,06,073,005602,1,1034,1015,815000,851613,92059,105147,2754,2834,-0.08166436464088397
1569,06,073,005402,1,1493,2233,903179,1051230,152717,160462,2723,3206,0.11003683241252304
1570,06,073,005202,2,1873,1949,2000001,2000001,36985,46709,2308,3501,0.10819521178637206
1571,06,073,005302,1,3537,5378,0,0,20531,52797,344,561,0.004028545119705341
1572,06,073,005802,1,1481,1549,931667,969512,154755,158799,3290,3291,-0.0361993554327808
1573,06,073,005201,2,1826,1914,0,0,113635,118861,2452,2645,-0.013697053406998158
1574,06,073,001201,1,1425,1574,554688,864583,119252,133813,1772,1977,0.12471224677716392
1575,06,073,004101,3,1794,1795,1000000,1242248,53432,66236,2232,3501,0.14157458563535918
1576,06,073,001302,2,1197,1253,1148876,1209402,78197,85754,2163,2310,-0.03199815837937385
1577,06,073,001301,2,1448,1405,641593,831647,112615,117413,2410,2816,0.026127992633517505
1578,06,073,020707,3,1943,1906,990741,1160448,105941,132002,1931,2199,-0.022962707182320435
1579,06,073,000902,2,689,685,633333,829327,104206,108527,2420,2677,0.0108195211786372
1580,06,073,019108,2,1604,1566,948473,994444,114066,125548,1318,1373,-0.03786832412523021
1581,06,073,015001,1,1766,1720,814712,855536,98140,116327,2021,2238,-0.05801104972375691
1582,06,073,014601,2,558,549,531250,851923,98193,125000,2105,2173,0.06215469613259668
1583,06,073,002502,3,797,785,732143,2000001,83004,86234,1517,1684,0.2904005524861878
1584,06,073,010009,3,811,799,0,0,14959,35250,1235,1387,-0.0029350828729281762
1585,06,073,021402,1,1501,1515,1176573,1277273,119365,136879,1972,2837,0.0679673112338858
1586,06,073,003404,3,1357,1371,456701,556452,69902,79824,1836,2085,-0.003568139963167599
1587,06,073,008371,2,1531,1495,1719231,1728261,190628,214155,3501,3501,-0.021466390423572762
1588,06,073,001802,1,696,679,661290,828125,85132,90481,2110,2403,0.015193370165745857
1589,06,073,009305,5,591,635,707176,734524,120375,124208,3183,3214,-0.05760819521178636
1590,06,073,005301,1,2334,2715,830000,875000,77721,86431,2865,3121,-0.030501841620626136
1591,06,073,009305,1,919,895,880906,926020,118406,125167,2841,2846,-0.055248618784530405
1592,06,073,002402,2,1169,1149,575581,620833,49340,58040,1625,1772,-0.02491942909760589
1593,06,073,022102,3,2044,1988,1263838,1329198,242156,257936,3501,3501,-0.02998388581952116
1594,06,073,021101,3,1891,1856,324658,482759,48794,55450,1593,1721,0.012085635359116026
1595,06,073,001302,3,1049,1022,400000,438462,94273,101973,2052,2397,0.0007481583793738505
1596,06,073,001301,1,1163,1161,620833,678879,83608,90380,1864,3060,0.09219613259668508
1597,06,073,000901,1,1410,1439,2000001,2000001,111866,121184,1953,2391,0.020775782688766162
1598,06,073,013412,3,1683,1650,1273923,1364837,179525,202148,3083,3210,-0.027451657458563594
1599,06,073,013322,3,1073,1059,880102,885417,212956,220642,3501,3501,-0.07775092081031304
1600,06,073,010015,2,5244,5747,641355,784683,110731,128259,1926,2242,0.014330110497237605
1601,06,073,011802,3,1029,1011,320000,316667,40379,41540,1811,1906,-0.01726519337016575
1602,06,073,013322,2,1448,1405,871094,913591,204002,214319,2814,2835,-0.06906077348066297
1603,06,073,010013,4,1475,1487,287500,297321,69412,76774,1425,1723,0.004373848987108665
1604,06,073,021306,3,1032,1004,913690,938920,106242,120754,1457,1455,-0.04431399631675875
1605,06,073,015701,2,1941,1888,120238,116000,40982,44750,1702,1725,-0.020603130755064456
1606,06,073,003003,4,1013,1037,764535,842742,106663,116474,2258,2305,-0.057493093922651915
